INFO:     Will watch for changes in these directories: ['/workspaces/Predication-Market/backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [4777] using WatchFiles
INFO:     Started server process [4795]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
✅ Kalshi API key loaded — authenticated access enabled
✅ Kalshi private key loaded — signed requests enabled
⚠️  No Polymarket private key — Polymarket client will be read-only
Kalshi WS: connecting to wss://api.elections.kalshi.com/trade-api/ws/v2 (auth)...
Poly WS: connecting to wss://ws-subscriptions-clob.polymarket.com/ws/market (200 tokens)...
Kalshi WS: connected!
Kalshi WS: subscribed -> {'type': 'subscribed', 'id': 1, 'msg': {'channel': 'trade', 'sid': 1}}
Kalshi WS trade #1193: KXBTCD-26FEB1822-T66749.99 | no | count=100.00 | yes=9c
Kalshi WS trade #1194: KXBTCD-26FEB1822-T66749.99 | no | count=40.00 | yes=8c
Kalshi WS trade #1195: KXBTCD-26FEB1822-T66749.99 | no | count=125.00 | yes=7c
Kalshi WS trade #1196: KXBTCD-26FEB1822-T66749.99 | no | count=116.00 | yes=6c
Kalshi WS trade #1197: KXBTCD-26FEB1822-T66749.99 | no | count=1388.00 | yes=6c
Kalshi WS trade #1198: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | no | count=19.00 | yes=18c
Kalshi WS trade #1199: KXMVESPORTSMULTIGAMEEXTENDED-S2026D8E7F139B07-EC090B9F58D | yes | count=26.00 | yes=3c
Kalshi WS trade #1200: KXMVESPORTSMULTIGAMEEXTENDED-S2026CC642C84DE4-4A700B43A46 | yes | count=933.00 | yes=26c
Kalshi WS trade #1201: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=76.00 | yes=38c
Kalshi WS trade #1202: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=24.00 | yes=38c
Kalshi WS trade #1203: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=30.00 | yes=82c
Kalshi WS trade #1204: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=24.00 | yes=19c
Kalshi WS trade #1205: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ12 | no | count=10.00 | yes=34c
Kalshi WS trade #1206: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ18 | no | count=10.00 | yes=15c
Kalshi WS trade #1207: KXNCAAMBSPREAD-26FEB18MURRILST-ILST6 | no | count=21.00 | yes=49c
Kalshi WS trade #1208: KXNCAAMBSPREAD-26FEB18MURRILST-ILST6 | no | count=246.00 | yes=49c
Kalshi WS trade #1209: KXATPMATCH-26FEB18GIRRUU-GIR | no | count=877.00 | yes=66c
Kalshi WS trade #1210: KXATPMATCH-26FEB18GIRRUU-GIR | no | count=180.00 | yes=66c
Kalshi WS trade #1211: KXATPMATCH-26FEB18GIRRUU-GIR | no | count=180.00 | yes=66c
Kalshi WS trade #1212: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=52.00 | yes=38c
Kalshi WS trade #1213: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=76.00 | yes=38c
Kalshi WS trade #1214: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=76.00 | yes=38c
Kalshi WS trade #1215: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=46.00 | yes=38c
Kalshi WS trade #1216: KXBTCD-26FEB1822-T66749.99 | yes | count=15.00 | yes=11c
Kalshi WS trade #1217: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | yes | count=10.00 | yes=49c
Kalshi WS trade #1218: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | yes | count=28.00 | yes=50c
Kalshi WS trade #1219: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=2300.00 | yes=82c
Kalshi WS trade #1220: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=60.00 | yes=82c
Kalshi WS trade #1221: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=270.00 | yes=83c
Kalshi WS trade #1222: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=60.00 | yes=83c
Kalshi WS trade #1223: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=100.00 | yes=83c
Kalshi WS trade #1224: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=100.00 | yes=83c
Kalshi WS trade #1225: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=27.00 | yes=83c
Kalshi WS trade #1226: KXPGAH2H-TGI26LABEJROS-JROS | yes | count=210.00 | yes=50c
Kalshi WS trade #1227: KXNCAAMBSPREAD-26FEB18GONZSF-GONZ14 | no | count=40.00 | yes=54c
Kalshi WS trade #1228: KXATPMATCH-26FEB18GIRRUU-GIR | yes | count=2.00 | yes=66c
Kalshi WS trade #1229: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=47.00 | yes=19c
Kalshi WS trade #1230: KXBTC15M-26FEB182200-00 | yes | count=20.00 | yes=70c
Kalshi WS trade #1231: KXBTC15M-26FEB182200-00 | no | count=86.00 | yes=68c
Kalshi WS trade #1232: KXNCAAMBSPREAD-26FEB18ILLUSC-ILL9 | yes | count=96.00 | yes=49c
Kalshi WS trade #1233: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=12.00 | yes=15c
Kalshi WS trade #1234: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=303.00 | yes=19c
Kalshi WS trade #1235: KXNCAAWBGAME-26FEB18NEVCSU-NEV | no | count=4.00 | yes=2c
Kalshi WS trade #1236: KXNCAAWBGAME-26FEB18NEVCSU-NEV | no | count=18.00 | yes=2c
Kalshi WS trade #1237: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | no | count=100.00 | yes=38c
Kalshi WS trade #1238: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | no | count=192.00 | yes=37c
Kalshi WS trade #1239: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=4.00 | yes=19c
Kalshi WS trade #1240: KXNCAAMBGAME-26FEB18UTAHWVU-WVU | yes | count=22.00 | yes=42c
Kalshi WS trade #1241: KXNCAAMBGAME-26FEB18NCCUSCST-SCST | yes | count=13.00 | yes=62c
Kalshi WS trade #1242: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=224.00 | yes=10c
Kalshi WS trade #1243: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=10.00 | yes=11c
Kalshi WS trade #1244: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=29.00 | yes=19c
Kalshi WS trade #1245: KXATPMATCH-26FEB18GIRRUU-GIR | yes | count=7.00 | yes=66c
Kalshi WS trade #1246: KXATPMATCH-26FEB18GIRRUU-GIR | yes | count=5.00 | yes=66c
Kalshi WS trade #1247: KXNCAAMBGAME-26FEB18CHARTLSA-TLSA | no | count=10.00 | yes=91c
Kalshi WS trade #1248: KXNCAAMBGAME-26FEB18CHARTLSA-TLSA | no | count=224.00 | yes=91c
Kalshi WS trade #1249: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=4.00 | yes=82c
Kalshi WS trade #1250: KXMARMAD-26-DUKE | yes | count=102.00 | yes=12c
Kalshi WS trade #1251: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=20.00 | yes=82c
Kalshi WS trade #1252: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=14.00 | yes=19c
Kalshi WS trade #1253: KXNCAAMBGAME-26FEB18AUBMSST-AUB | yes | count=16.00 | yes=18c
Kalshi WS trade #1254: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | no | count=54.00 | yes=38c
Kalshi WS trade #1255: KXNCAAWBGAME-26FEB18UNMGC-UNM | yes | count=56.00 | yes=87c
Kalshi WS trade #1256: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=50.00 | yes=60c
Kalshi WS trade #1257: KXNCAAWBGAME-26FEB19SPCFAIR-SPC | no | count=1.00 | yes=1c
Kalshi WS trade #1258: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | yes | count=20.00 | yes=6c
Kalshi WS trade #1259: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | yes | count=42.00 | yes=6c
Kalshi WS trade #1260: KXNCAAMBTOTAL-26FEB18MDNW-142 | no | count=10.00 | yes=91c
Kalshi WS trade #1261: KXNCAAMBTOTAL-26FEB18AUBMSST-168 | yes | count=1454.00 | yes=45c
Kalshi WS trade #1262: KXMVESPORTSMULTIGAMEEXTENDED-S2026B57BA9E8126-B9D320A514A | yes | count=40.00 | yes=37c
Kalshi WS trade #1263: KXMVESPORTSMULTIGAMEEXTENDED-S2026B57BA9E8126-B9D320A514A | yes | count=6.00 | yes=38c
Kalshi WS trade #1264: KXNCAAWBGAME-26FEB19SPCFAIR-FAIR | yes | count=2.00 | yes=99c
Kalshi WS trade #1265: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=2330.00 | yes=82c
Kalshi WS trade #1266: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=18.00 | yes=82c
Kalshi WS trade #1267: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=3526.00 | yes=82c
Kalshi WS trade #1268: KXNCAAMBGAME-26FEB18PACWSU-WSU | yes | count=5.00 | yes=50c
Kalshi WS trade #1269: KXNCAAMBGAME-26FEB18VANMIZZ-MIZZ | yes | count=37.00 | yes=51c
Kalshi WS trade #1270: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ6 | yes | count=15.00 | yes=65c
Kalshi WS trade #1271: KXNCAAMBGAME-26FEB18DEPHALL-DEP | no | count=34.00 | yes=86c
Kalshi WS trade #1272: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=10.00 | yes=43c
Kalshi WS trade #1273: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=3.00 | yes=44c
Kalshi WS trade #1274: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=21.00 | yes=49c
Kalshi WS trade #1275: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=30.00 | yes=50c
Kalshi WS trade #1276: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=3.00 | yes=54c
Kalshi WS trade #1277: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=3.00 | yes=64c
Kalshi WS trade #1278: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=2.00 | yes=74c
Kalshi WS trade #1279: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=2.00 | yes=84c
Kalshi WS trade #1280: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | yes | count=189.00 | yes=85c
Kalshi WS trade #1281: KXNASCARRACE-FR8R26-CAHO | yes | count=104.00 | yes=9c
Kalshi WS trade #1282: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | yes | count=156.00 | yes=6c
Kalshi WS trade #1283: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | yes | count=12.00 | yes=6c
Kalshi WS trade #1284: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=4.00 | yes=19c
Kalshi WS trade #1285: KXACQUANNOUNCEPINS-27JAN01-OPENPINT | yes | count=5.00 | yes=16c
Kalshi WS trade #1286: KXNCAAMBGAME-26FEB18MDNW-MD | yes | count=62.00 | yes=3c
Kalshi WS trade #1287: KXNCAAWBGAME-26FEB18UNMGC-UNM | yes | count=1.00 | yes=87c
Kalshi WS trade #1288: KXNCAAMBTOTAL-26FEB18VANMIZZ-148 | no | count=80.00 | yes=45c
Kalshi WS trade #1289: KXNCAAMBTOTAL-26FEB18VANMIZZ-148 | no | count=108.00 | yes=45c
Kalshi WS trade #1290: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | no | count=10.00 | yes=38c
Kalshi WS trade #1291: KXBERNIEMENTION-26FEB19-EPST | yes | count=59.00 | yes=16c
Kalshi WS trade #1292: KXNCAAMBTOTAL-26FEB18AUBMSST-168 | yes | count=2000.00 | yes=45c
Kalshi WS trade #1293: KXNCAAMBGAME-26FEB18KENNMOSU-MOSU | yes | count=15.00 | yes=33c
Kalshi WS trade #1294: KXBTC15M-26FEB182200-00 | yes | count=13.00 | yes=70c
Kalshi WS trade #1295: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=281.00 | yes=34c
Kalshi WS trade #1296: KXNCAAMBTOTAL-26FEB18SMCSEA-139 | yes | count=50.00 | yes=36c
Kalshi WS trade #1297: KXNCAAMBTOTAL-26FEB18SMCSEA-139 | yes | count=111.00 | yes=36c
Kalshi WS trade #1298: KXNCAAMBTOTAL-26FEB18SMCSEA-139 | yes | count=111.00 | yes=36c
Kalshi WS trade #1299: KXNCAAMBTOTAL-26FEB18SMCSEA-139 | yes | count=111.00 | yes=36c
Kalshi WS trade #1300: KXNCAAMBTOTAL-26FEB18SMCSEA-139 | yes | count=111.00 | yes=36c
Kalshi WS trade #1301: KXNCAAMBTOTAL-26FEB18SMCSEA-139 | yes | count=10.00 | yes=36c
Kalshi WS trade #1302: KXNCAAMBGAME-26FEB18CHARTLSA-TLSA | no | count=3.00 | yes=91c
Kalshi WS trade #1303: KXNCAAWBGAME-26FEB19LMUSEA-SEA | no | count=2.00 | yes=2c
Kalshi WS trade #1304: KXNCAAMBSPREAD-26FEB18KUOKST-KU15 | yes | count=9.00 | yes=44c
Kalshi WS trade #1305: KXNCAAMBSPREAD-26FEB18KUOKST-KU15 | yes | count=222.00 | yes=45c
Kalshi WS trade #1306: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=23.00 | yes=19c
Kalshi WS trade #1307: KXATPMATCH-26FEB18GIRRUU-GIR | yes | count=15.00 | yes=66c
Kalshi WS trade #1308: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ12 | yes | count=5.00 | yes=35c
Kalshi WS trade #1309: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ6 | yes | count=50.00 | yes=62c
Kalshi WS trade #1310: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ6 | yes | count=39.00 | yes=63c
Kalshi WS trade #1311: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=294.00 | yes=69c
Kalshi WS trade #1312: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=34.00 | yes=69c
Kalshi WS trade #1313: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=34.00 | yes=69c
Kalshi WS trade #1314: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=10.00 | yes=69c
Kalshi WS trade #1315: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=51.00 | yes=70c
Kalshi WS trade #1316: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=1.00 | yes=70c
Kalshi WS trade #1317: KXPGAAWARDS-26-LIM-BLA | no | count=20.00 | yes=1c
Kalshi WS trade #1318: KXNCAAMBSPREAD-26FEB18AUBMSST-MSST9 | yes | count=64.00 | yes=52c
Poly WS trade #17: asset=51797157743046504218... | SELL | size=36 | price=0.965
Kalshi WS trade #1319: KXNCAAMBTOTAL-26FEB18NCCUSCST-143 | no | count=14.00 | yes=22c
Kalshi WS trade #1320: KXNCAAMBGAME-26FEB18NCCUSCST-SCST | yes | count=39.00 | yes=62c
Kalshi WS trade #1321: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=49.00 | yes=19c
Kalshi WS trade #1322: KXNCAAMBTOTAL-26FEB18DEPHALL-130 | yes | count=9.00 | yes=42c
Kalshi WS trade #1323: KXBTC-26FEB1822-B66625 | yes | count=1.00 | yes=85c
Kalshi WS trade #1324: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=119.00 | yes=38c
Kalshi WS trade #1325: KXNCAAMBGAME-26FEB18NCCUSCST-SCST | yes | count=5.00 | yes=62c
Kalshi WS trade #1326: KXNCAAMBTOTAL-26FEB18BYUARIZ-158 | no | count=21.00 | yes=56c
Kalshi WS trade #1327: KXETH15M-26FEB182200-00 | yes | count=55.00 | yes=58c
Kalshi WS trade #1328: KXETH15M-26FEB182200-00 | yes | count=25.00 | yes=63c
Kalshi WS trade #1329: KXETH15M-26FEB182200-00 | yes | count=4.00 | yes=68c
Kalshi WS trade #1330: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=33.00 | yes=15c
Kalshi WS trade #1331: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=140.00 | yes=34c
Kalshi WS trade #1332: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=7.00 | yes=83c
Kalshi WS trade #1333: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=23.00 | yes=19c
Kalshi WS trade #1334: KXT20WORLDCUP-26-SRI | yes | count=222.00 | yes=7c
Kalshi WS trade #1335: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=99.00 | yes=19c
Kalshi WS trade #1336: KXNCAAMBGAME-26FEB18VANMIZZ-MIZZ | yes | count=7.00 | yes=51c
Kalshi WS trade #1337: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=94.00 | yes=19c
Kalshi WS trade #1338: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=21.00 | yes=11c
Kalshi WS trade #1339: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=21.00 | yes=11c
Kalshi WS trade #1340: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=1.00 | yes=11c
Kalshi WS trade #1341: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=50.00 | yes=12c
Kalshi WS trade #1342: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | yes | count=3.00 | yes=12c
Kalshi WS trade #1343: KXNCAAMBGAME-26FEB18DEPHALL-HALL | no | count=3.00 | yes=13c
Kalshi WS trade #1344: KXNCAAMBGAME-26FEB18CHARTLSA-TLSA | no | count=21.00 | yes=91c
Kalshi WS trade #1345: KXNCAAMBGAME-26FEB18CHARTLSA-TLSA | no | count=21.00 | yes=87c
Kalshi WS trade #1346: KXNCAAMBTOTAL-26FEB18NDSUSDST-144 | no | count=33.00 | yes=37c
Kalshi WS trade #1347: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=14.00 | yes=19c
Kalshi WS trade #1348: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=7.00 | yes=50c
Kalshi WS trade #1349: KXNCAAMBSPREAD-26FEB18BYUARIZ-ARIZ9 | no | count=17.00 | yes=46c
Kalshi WS trade #1350: KXNCAAMBGAME-26FEB18NCCUSCST-SCST | yes | count=15.00 | yes=62c
Kalshi WS trade #1351: KXNCAAMBGAME-26FEB18AUBMSST-AUB | yes | count=21.00 | yes=18c
Kalshi WS trade #1352: KXFEDDECISION-26MAR-C25 | yes | count=11.00 | yes=7c
Kalshi WS trade #1353: KXNCAAMBSPREAD-26FEB18DEPHALL-DEP4 | no | count=166.00 | yes=60c
Kalshi WS trade #1354: KXNCAAMBSPREAD-26FEB18DEPHALL-DEP4 | no | count=50.00 | yes=60c
Kalshi WS trade #1355: KXNCAAMBSPREAD-26FEB18DEPHALL-DEP4 | no | count=55.00 | yes=60c
Kalshi WS trade #1356: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=47.00 | yes=19c
Kalshi WS trade #1357: KXBTCD-26FEB1917-T66999.99 | yes | count=4.00 | yes=46c
Kalshi WS trade #1358: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=17.00 | yes=59c
Kalshi WS trade #1359: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=85.00 | yes=19c
Kalshi WS trade #1360: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=1.00 | yes=19c
Kalshi WS trade #1361: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=1.00 | yes=19c
Kalshi WS trade #1362: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=37.00 | yes=19c
Kalshi WS trade #1363: KXNCAABMENTION-26FEB18BYUARIZ-AIRB | yes | count=1.00 | yes=43c
Kalshi WS trade #1364: KXNCAABMENTION-26FEB18BYUARIZ-AIRB | yes | count=2.00 | yes=44c
Kalshi WS trade #1365: KXNCAABMENTION-26FEB18BYUARIZ-AIRB | yes | count=22.00 | yes=44c
Kalshi WS trade #1366: KXNCAABMENTION-26FEB18BYUARIZ-AIRB | yes | count=50.00 | yes=44c
Kalshi WS trade #1367: KXNCAABMENTION-26FEB18BYUARIZ-AIRB | yes | count=33.00 | yes=45c
Kalshi WS trade #1368: KXATPMATCH-26FEB18GIRRUU-RUU | yes | count=160.00 | yes=34c
Kalshi WS trade #1369: KXNCAAMBGAME-26FEB18KENNMOSU-MOSU | yes | count=11.00 | yes=33c
Kalshi WS trade #1370: KXMVESPORTSMULTIGAMEEXTENDED-S2026128E51BBB11-6946D196566 | no | count=664.00 | yes=22c
Kalshi WS trade #1371: KXBTC15M-26FEB182200-00 | yes | count=6.00 | yes=68c
Kalshi WS trade #1372: KXMVESPORTSMULTIGAMEEXTENDED-S2026C54C372E7E5-DB324FCB2CA | yes | count=45.00 | yes=42c
Kalshi WS trade #1373: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=73.00 | yes=40c
Kalshi WS trade #1374: KXNCAAMBGAME-26FEB18NDSUSDST-NDSU | yes | count=10.00 | yes=97c
Kalshi WS trade #1375: KXNCAAMBGAME-26FEB18FAUUTSA-UTSA | yes | count=46.00 | yes=2c
Kalshi WS trade #1376: KXBTC15M-26FEB182200-00 | yes | count=28.00 | yes=68c
Kalshi WS trade #1377: KXNCAAMBTOTAL-26FEB18VANMIZZ-148 | no | count=95.00 | yes=45c
Kalshi WS trade #1378: KXNCAAMBSPREAD-26FEB18VANMIZZ-VAN2 | yes | count=50.00 | yes=39c
Kalshi WS trade #1379: KXNCAAMBSPREAD-26FEB18VANMIZZ-VAN2 | yes | count=48.00 | yes=39c
Kalshi WS trade #1380: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=100.00 | yes=40c
Kalshi WS trade #1381: KXETH15M-26FEB182200-00 | yes | count=4.00 | yes=59c
Kalshi WS trade #1382: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=14.00 | yes=69c
Kalshi WS trade #1383: KXNCAAMBGAME-26FEB18KUOKST-KU | yes | count=7.00 | yes=95c
Kalshi WS trade #1384: KXNCAAWBGAME-26FEB18UNMGC-UNM | yes | count=3.00 | yes=87c
Kalshi WS trade #1385: KXNCAAWBGAME-26FEB18UNMGC-UNM | yes | count=2.00 | yes=87c
Kalshi WS trade #1386: KXATPMATCH-26FEB18GIRRUU-GIR | yes | count=347.00 | yes=66c
Kalshi WS trade #1387: KXNCAAMBGAME-26FEB18NCCUSCST-SCST | yes | count=39.00 | yes=62c
Kalshi WS trade #1388: KXNCAAMBSPREAD-26FEB18UTAHWVU-WVU7 | yes | count=1.00 | yes=9c
Kalshi WS trade #1389: KXNCAAMBGAME-26FEB18KUOKST-KU | yes | count=2.00 | yes=95c
Poly WS trade #18: asset=11079000312144236512... | BUY | size=546.875 | price=0.32
Kalshi WS trade #1390: KXNCAAMBSPREAD-26FEB18AUBMSST-AUB3 | no | count=15.00 | yes=12c
Poly WS trade #19: asset=54073086346734626735... | SELL | size=36 | price=0.005
Kalshi WS trade #1391: KXNCAAMBSPREAD-26FEB18KUOKST-KU12 | yes | count=15.00 | yes=59c
Kalshi WS trade #1392: KXNCAAMBSPREAD-26FEB18KUOKST-KU12 | yes | count=469.00 | yes=59c
Kalshi WS trade #1393: KXNCAAMBSPREAD-26FEB18KUOKST-KU12 | yes | count=469.00 | yes=59c
Kalshi WS trade #1394: KXNCAAMBSPREAD-26FEB18KUOKST-KU12 | yes | count=469.00 | yes=59c
Kalshi WS trade #1395: KXNCAAMBSPREAD-26FEB18KUOKST-KU12 | yes | count=78.00 | yes=59c
Kalshi WS trade #1396: KXNCAAMBSPREAD-26FEB18PEPPPORT-PORT4 | yes | count=628.00 | yes=62c
Kalshi WS trade #1397: KXNCAAMBGAME-26FEB18KENNMOSU-KENN | yes | count=52.00 | yes=69c
Kalshi WS trade #1398: KXWOHOCKEY-MEN26CGOLD-CAN | yes | count=48.00 | yes=50c
Kalshi WS trade #1399: KXNCAAMBSPREAD-26FEB18SJUMARQ-SJU6 | no | count=41.00 | yes=54c
Kalshi WS trade #1400: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=303.00 | yes=15c
Kalshi WS trade #1401: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=118.00 | yes=15c
Kalshi WS trade #1402: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=20.00 | yes=15c
Kalshi WS trade #1403: KXNCAAMBGAME-26FEB18NDSUSDST-SDST | yes | count=15.00 | yes=6c
Kalshi WS trade #1404: KXNCAAMBGAME-26FEB18DEPHALL-HALL | yes | count=29.00 | yes=15c
Kalshi WS trade #1405: KXNCAAMBGAME-26FEB18NCCUSCST-SCST | no | count=10.00 | yes=60c
Kalshi WS trade #1406: KXNCAAMBGAME-26FEB18NCCUSCST-NCCU | yes | count=100.00 | yes=40c
Kalshi WS trade #1407: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=866.00 | yes=83c
Kalshi WS trade #1408: KXBTC15M-26FEB182200-00 | no | count=1.00 | yes=66c
Kalshi WS trade #1409: KXBTC15M-26FEB182200-00 | no | count=7.00 | yes=66c
Kalshi WS trade #1410: KXNCAAMBTOTAL-26FEB18DEPHALL-133 | no | count=5.00 | yes=23c
Kalshi WS trade #1411: KXATPMATCH-26FEB18GIRRUU-GIR | yes | count=1479.00 | yes=66c
Kalshi WS trade #1412: KXNCAAMBGAME-26FEB18SJUMARQ-MARQ | yes | count=19.00 | yes=19c
Kalshi WS trade #1413: KXNCAAMBGAME-26FEB18CHARTLSA-CHAR | no | count=74.00 | yes=11c
Kalshi WS trade #1414: KXNCAAMBGAME-26FEB18BYUARIZ-ARIZ | yes | count=58.00 | yes=83c
Kalshi WS trade #1415: KXBTC15M-26FEB182200-00 | no | count=14.00 | yes=66c
Kalshi WS trade #1416: KXBTC15M-26FEB182200-00 | no | count=4.00 | yes=66c
Kalshi WS trade #1417: KXBTC15M-26FEB182200-00 | no | count=5.00 | yes=66c
Kalshi WS trade #1418: KXBTC15M-26FEB182200-00 | no | count=1.00 | yes=66c
Kalshi WS trade #1419: KXBTC15M-26FEB182200-00 | no | count=18.00 | yes=66c
Kalshi WS trade #1420: KXMVESPORTSMULTIGAMEEXTENDED-S20266F9BC7FAEF4-F5FF27ED8D0 | yes | count=12.00 | yes=38c
Kalshi WS trade #1421: KXNCAAMBGAME-26FEB18AUBMSST-AUB | yes | count=10.00 | yes=17c
Kalshi WS trade #1422: KXMVESPORTSMULTIGAMEEXTENDED-S2026C15413755C2-C926E97318F | yes | count=36.00 | yes=26c
Kalshi WS trade #1423: KXNCAAMBGAME-26FEB18BYUARIZ-BYU | yes | count=54.00 | yes=19c
Kalshi WS trade #1424: KXNCAAMBGAME-26FEB18UTAHWVU-UTAH | yes | count=48.00 | yes=59c
Kalshi WS trade #1425: KXNCAAMBTOTAL-26FEB18UTAHWVU-121 | yes | count=15.00 | yes=55c
Kalshi WS trade #1426: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=12.00 | yes=50c
Kalshi WS trade #1427: KXNCAAMBGAME-26FEB18VANMIZZ-VAN | yes | count=16.00 | yes=50c
